8.4; 8.6; 
8.4; 6.1; 
5.5; 4.7; 
7.0; 7.4; 
8.1; 7.65; 
5.8; 4.7; 
8.5; 8.15; 
8.0; 9.4; 
8.4; 8.8; 
7.9; 9; 
7.0; 7.8; 
7.1; 8; 
7.0; 7.5; 
8.0; 8.5; 
8.5; 5.8; 
6.9; 7.6; 
6.4; 6.75; 
7.4; 7.4; 
7.0; 8.1; 
8.0; 7.4; 
7.2; 8.15; 
7.7; 6.8; 
7.1; 8.3; 
7.9; 6.3; 
7.6; 6.1; 
8.0; 7.8; 
7.1; 7; 
7.9; 9.1; 
7.7; 7.15; 
4.6; 2.0; 
7.4; 6.65; 
10.0; 9.9; 
8.3; 9.7; 
7.0; 6.2; 
7.1; 8.55; 
7.7; 8.75; 
7.4; 6.5; 
6.8; 5.4; 
8.5; 7.5; 
6.3; 5.8; 
7.3; 7.7; 
7.0; 7.4; 
7.0; 8.6; 
8.3; 8.5; 
7.1; 7.9; 
6.4; 6.7; 
7.9; 8.35; 
7.7; 8.4; 
6.8; 7.85; 
7.2; 8.85; 
8.7; 7.8; 
6.8; 9.25; 
7.9; 6.7; 
6.9; 8.65; 
8.0; 7.4; 
7.7; 8.45; 
6.9; 6.3; 
7.2; 7.85; 
8.5; 6.8; 
7.5; 7.7; 
7.1; 7.6; 
7.0; 7.6; 
7.6; 7.15; 
8.1; 8.75; 
7.1; 5.75; 
7.0; 7.9; 
6.6; 5.4; 
8.8; 7.5; 
8.1; 8.35; 
3.6; 8.3; 
8.8; 8.7; 
6.8; 6.6; 
7.5; 8.8; 
8.5; 8.2; 
8.3; 7.6; 
7.4; 7.35; 
7.9; 6.65; 
5.8; 9.0; 
8.0; 8.2; 
7.9; 6.1; 
8.5; 7.7; 
8.5; 7.5; 
7.0; 7.7; 
5.5; 4.8; 
7.4; 5.7; 
8.5; 6.1; 
8.0; 8.4; 
6.2; 6.15; 
7.1; 7.75; 
7.4; 5.0; 
8.5; 7.1; 
7.7; 8.15; 
6.9; 6.35; 
6.6; 7.55; 
7.5; 8.7; 
8.4; 8.2; 
7.6; 8.75; 
7.0; 6.9; 
8.5; 8.95; 
8.3; 7.4; 
6.2; 9.9; 
7.3; 5.55; 
7.3; 8.75; 
7.5; 7.5; 
5.6; 5.7; 
8.3; 7.0; 
8.4; 8.5; 
6.9; 6.9; 
7.9; 8.55; 
7.5; 7.7; 
8.0; 4.3; 
3.6; 6.1; 
8.3; 6.4; 
7.5; 8.3; 
6.9; 9.15; 
5.5; 6.5; 
7.3; 6.1; 
6.2; 7.3; 
7.3; 5.5; 
6.2; 7.95; 
7.3; 8.7; 
7.3; 7.5; 
6.6; 7.15; 
8.5; 8.1; 
7.9; 8.75; 
8.5; 8.55; 
4.6; 4.5; 
7.0; 7.3; 
8.5; 7.8; 
8.5; 9.2; 
7.9; 8.2; 
8.0; 8.5; 
7.3; 7.1; 
5.6; 4.8; 
7.4; 7.65; 
7.3; 6.65; 
6.6; 7.9; 
7.3; 6.3; 
7.4; 6.95; 
7.9; 7.95; 
7.0; 4.6; 
7.1; 8.3; 
8.4; 7.5; 
7.4; 8.2; 
4.6; 3.0; 
8.5; 9.1; 
8.8; 6.4; 
6.2; 7.15; 
7.9; 6.5; 
6.6; 7.5; 
6.2; 5.0; 
7.3; 6.75; 
6.8; 8.7; 
7.7; 4.25; 
7.7; 6.1; 
6.2; 9.25; 
7.1; 8.1; 
7.4; 8.05; 
8.1; 5; 
8.3; 8.1; 
7.0; 5.5; 
4.6; 5.5; 
6.6; 8.8; 
7.1; 7.9; 
6.9; 6.15; 
8.0; 8.0; 
7.2; 7.85; 
8.3; 6.9; 
6.4; 5.65; 
6.4; 7.5; 
7.3; 5.4; 
7.1; 6.75; 
7.2; 8; 
7.1; 7.9; 
7.1; 8.35; 
7.1; 6.3; 
8.5; 6.95; 
7.9; 7.7; 
7.5; 8.5; 
6.9; 8.0; 
4.6; 3.0; 
7.0; 6.95; 
5.6; 4.5; 
7.1; 9.1; 
7.6; 8.25; 
6.9; 8.7; 
5.6; 5.3; 
7.0; 7.0; 
6.6; 8.9; 
6.8; 5.4; 
6.2; 6.45; 
6.2; 6.2; 
8.2; 8.5; 
7.4; 6.95; 
7.4; 6.5; 
7.7; 8.4; 
6.9; 6.35; 
7.7; 6.5; 
5.6; 6.0; 
7.0; 4.7; 
8.7; 6.8; 
7.3; 5.75; 
8.5; 8.3; 
7.5; 10.0; 
7.1; 7.2; 
8.5; 8.7; 
7.5; 7.2; 
8.3; 6.4; 
7.2; 8.1; 
7.5; 6.8; 
6.9; 7.45; 
8.5; 7; 
7.5; 4.2; 
6.2; 7.6; 
6.8; 8.8; 
7.3; 10.0; 
8.0; 7.1; 
8.5; 7.3; 
7.9; 6.9; 
8.4; 8.0; 
8.1; 7.3; 
7.4; 7.4; 
6.8; 6.35; 
7.1; 6.65; 
7.0; 4.4; 
6.6; 8.45; 
7.6; 8.1; 
6.6; 7.45; 
8.5; 8.05; 
6.8; 9.8; 
6.9; 9.9; 
7.9; 8.75; 
7.3; 4.4; 
8.2; 6.9; 
7.0; 8.5; 
8.0; 4.5; 
7.3; 6.35; 
6.2; 7.6; 
7.7; 6.9; 
7.3; 6.6; 
6.3; 7.2; 
8.0; 8.7; 
7.1; 6.6; 
6.9; 7.0; 
8.2; 9.05; 
7.6; 9.45; 
8.0; 7.6; 
8.0; 7.7; 
7.5; 6.9; 
5.8; 6.5; 
5.6; 4.7; 
7.7; 7.5; 
8.5; 7.2; 
6.6; 7.9; 
8.2; 8.75; 
7.5; 7.6; 
7.1; 8.4; 
7.3; 6.4; 
7.9; 7.6; 
7.1; 8.3; 
7.2; 5.8; 
7.7; 8.45; 
8.0; 8.0; 
6.2; 7.5; 
8.2; 6.7; 
7.3; 7.4; 
4.6; 8.0; 
8.0; 9.8; 
6.8; 6.9; 
6.2; 7.2; 
3.6; 9.5; 
7.2; 7.05; 
7.9; 8.7; 
7.7; 9.5; 
7.1; 8.35; 
6.6; 7.2; 
8.0; 4.2; 
7.5; 8.0; 
7.5; 7.7; 
7.5; 7.7; 
7.0; 7.4; 
7.9; 8.7; 
7.4; 8.0; 
6.9; 9.0; 
7.0; 7.45; 
7.0; 6.35; 
6.6; 8.8; 
8.3; 8.1; 
6.6; 8.3; 
6.3; 9.2; 
6.9; 7.1; 
8.5; 6.4; 
8.8; 8.7; 
6.2; 6.2; 
5.8; 3.3; 
8.2; 7.05; 
7.0; 5.5; 
8.4; 7.1; 
6.6; 8.85; 
7.0; 8.2; 
6.2; 4.2; 
7.3; 8.05; 
8.5; 6.35; 
7.0; 6.25; 
7.6; 6.95; 
4.6; 5.0; 
8.2; 9.7; 
8.5; 8.8; 
8.3; 7.9; 
8.5; 6.4; 
6.3; 8.55; 
7.3; 8.4; 
8.1; 8.55; 
7.3; 6.05; 
7.0; 5.2; 
7.4; 8.3; 
8.0; 7.2; 
7.2; 5.6; 
8.8; 8.2; 
6.8; 7.45; 
6.2; 9; 
7.9; 7.3; 
8.0; 8.0; 
6.4; 5.7; 
3.3; 9.1; 
8.7; 9.2; 
7.7; 8.35; 
7.3; 7.8; 
4.6; 8.3; 
7.3; 9.45; 
7.0; 7.8; 
5.8; 5.7; 
8.7; 7.9; 
7.6; 8.5; 
7.7; 9.7; 
7.1; 7.9; 
7.9; 8.4; 
5.5; 5.3; 
7.9; 6.25; 
7.0; 5.95; 
8.1; 7.05; 
8.1; 7.4; 
8.4; 8.0; 
6.3; 6.95; 
7.7; 8.5; 
8.8; 9.5; 
7.6; 4.4; 
7.1; 8.6; 
7.7; 6.95; 
8.5; 8.7; 
7.0; 6.3; 
7.9; 6.5; 
6.6; 7.85; 
7.5; 7.8; 
7.0; 6.8; 
7.7; 9.15; 
7.9; 8.8; 
6.6; 7.25; 
6.8; 9.4; 
8.0; 4.9; 
3.6; 6.8; 
7.2; 8.3; 
7.4; 7.7; 
7.4; 7.85; 
8.5; 7.9; 
8.5; 6.1; 
8.3; 6.6; 
7.3; 7.4; 
6.3; 6.1; 
6.6; 6.65; 
7.7; 6.5; 
5.6; 8.3; 
7.1; 8.45; 
8.5; 9.75; 
7.4; 7.85; 
6.8; 6.8; 
7.4; 8; 
7.0; 3.6; 
7.9; 8.25; 
7.9; 9.0; 
6.9; 7.1; 
8.5; 5.6; 
7.5; 8.8; 
8.0; 7.3; 
7.4; 8.0; 
7.7; 8.35; 
7.5; 8.2; 
6.8; 9.1; 
7.4; 6.95; 
5.8; 6.5; 
7.1; 6.65; 
6.3; 7.2; 
6.8; 8.4; 
7.4; 7.3; 
7.0; 8.8; 
7.1; 8.3; 
8.0; 7.4; 
6.3; 8.15; 
7.4; 7.75; 
7.7; 9.5; 
7.2; 7.85; 
7.6; 7.2; 
6.9; 6.55; 
8.5; 8.7; 
7.9; 6.8; 
7.1; 6.3; 
7.2; 6.85; 
7.2; 9.85; 
7.0; 7.3; 
7.7; 7.75; 
7.5; 8.0; 
6.3; 7.7; 
6.9; 7.6; 
7.6; 7.65; 
7.6; 4.85; 
8.5; 8.7; 
7.9; 8.05; 
8.3; 9.5; 
7.9; 8.3; 
7.5; 8.2; 
8.0; 6.3; 
4.6; 5.5; 
8.3; 8.1; 
7.4; 8.5; 
7.5; 7.0; 
7.0; 7.2; 
8.5; 6.8; 
6.9; 7.45; 
6.6; 8.4; 
7.1; 7.2; 
7.9; 8.3; 
7.0; 8.7; 
6.8; 6.65; 
7.0; 7.4; 
6.9; 6.85; 
6.6; 6.4; 
7.3; 7.4; 
6.9; 7.5; 
7.0; 10.0; 
7.0; 7.4; 
4.6; 6.5; 
6.8; 8.1; 
7.5; 9.2; 
5.6; 4.7; 
6.2; 4.3; 
8.5; 9.6; 
8.3; 8.3; 
8.3; 8.6; 
8.8; 7.1; 
8.7; 9.6; 
6.2; 7.2; 
8.5; 7.6; 
6.9; 7.35; 
8.5; 6.3; 
7.0; 7.6; 
7.1; 6.25; 
7.5; 9.7; 
7.5; 7.0; 
7.2; 6.45; 
7.0; 6.5; 
6.8; 8.3; 
7.5; 8.5; 
8.8; 7.0; 
7.0; 4.2; 
8.5; 7.8; 
6.6; 8.15; 
8.3; 7.8; 
4.6; 5.3; 
8.0; 8.5; 
3.6; 8.4; 
6.2; 6.5; 
8.8; 9.0; 
6.3; 6.75; 
7.3; 7.2; 
8.2; 8.05; 
8.5; 7.5; 
3.6; 8.4; 
8.0; 8.6; 
7.0; 9.4; 
8.0; 8.5; 
7.7; 8; 
6.9; 7.3; 
7.7; 6.15; 
6.8; 8.6; 
8.0; 6.9; 
7.9; 8.7; 
7.5; 6.0; 
8.4; 9.7; 
8.3; 6.1; 
7.1; 9.1; 
7.9; 7.15; 
8.0; 6.4; 
7.1; 7.6; 
7.9; 7.55; 
7.0; 6.4; 
8.8; 7.6; 
7.1; 7.85; 
6.2; 7.1; 
8.4; 7.1; 
8.1; 6; 
7.2; 7.2; 
7.2; 6.9; 
7.0; 6.4; 
7.3; 7.4; 
8.3; 6.2; 
7.9; 6.2; 
7.7; 7.4; 
7.4; 7.55; 
7.0; 8.2; 
8.4; 9.2; 
7.0; 8.05; 
7.9; 7.8; 
7.7; 7.75; 
7.4; 8.25; 
7.0; 5.65; 
7.3; 7.15; 
7.1; 7.15; 
7.5; 8.3; 
6.8; 7.35; 
7.5; 6.4; 
7.7; 6.7; 
5.5; 5.5; 
7.5; 8.8; 
7.1; 7.6; 
7.3; 5.7; 
8.0; 9.2; 
8.8; 9.1; 
7.9; 8.35; 
7.0; 6.5; 
6.9; 8.2; 
6.2; 7.95; 
8.1; 9.05; 
8.0; 9.2; 
7.3; 7.9; 
8.5; 8.5; 
6.2; 6.8; 
8.5; 7.6; 
7.4; 6.4; 
6.2; 7.1; 
7.5; 7.4; 
6.2; 7.15; 
6.2; 8.5; 
7.0; 7.5; 
8.3; 9.2; 
7.9; 8.0; 
7.1; 9.25; 
8.5; 9.9; 
7.4; 6.8; 
8.2; 8.15; 
7.0; 8.15; 
8.2; 8.15; 
8.3; 8.65; 
7.3; 8.25; 
7.1; 7.4; 
7.7; 6.15; 
6.2; 5.95; 
5.6; 5.5; 
7.1; 7.7; 
5.8; 5.3; 
7.6; 9.25; 
8.5; 7.35; 
6.8; 9.5; 
7.7; 10; 
6.6; 8; 
6.8; 7.2; 
7.6; 7.65; 
5.5; 5.7; 
6.2; 8.2; 
6.6; 6.6; 
7.7; 6.9; 
7.0; 10.0; 
7.4; 8.85; 
6.8; 7.75; 
7.9; 8.55; 
7.9; 5.9; 
7.3; 8.5; 
6.6; 7.9; 
8.4; 9.0; 
8.5; 6.45; 
6.2; 8.2; 
4.6; 6.3; 
7.9; 9.5; 
3.3; 8.0; 
7.0; 8.8; 
8.3; 8.0; 
8.7; 8.4; 
5.6; 9.0; 
8.5; 7.1; 
8.5; 7.15; 
8.5; 7.9; 
7.5; 7.7; 
7.0; 7.3; 
8.0; 5.8; 
6.9; 9.5; 
7.9; 8.65; 
8.2; 7.65; 
7.2; 7.55; 
7.0; 6.5; 
7.7; 7.8; 
4.6; 3.3; 
8.0; 4.6; 
6.2; 7.7; 
8.0; 7.5; 
8.4; 7.5; 
7.4; 7.35; 
8.1; 7.25; 
6.9; 6.95; 
6.8; 7.0; 
7.4; 8.5; 
5.8; 5.5; 
6.6; 8.1; 
6.2; 5.3; 
7.5; 8.7; 
7.5; 7.4; 
7.0; 7.6; 
6.9; 8.7; 
6.6; 7.6; 
8.0; 9.8; 
8.4; 8.4; 
7.0; 10; 
8.1; 8.55; 
7.4; 6.1; 
7.6; 7.8; 
6.6; 7.55; 
7.6; 7.85; 
7.1; 7.9; 
8.5; 7.2; 
7.7; 8.3; 
8.0; 8.7; 
3.3; 7.4; 
7.7; 8.2; 
6.6; 7.35; 
6.9; 8; 
7.3; 6.3; 
6.4; 7.1; 
8.2; 6.7; 
7.4; 8.85; 
7.4; 6.7; 
7.9; 6.35; 
8.8; 9.6; 
8.3; 9.0; 
6.6; 8.9; 
6.2; 6.9; 
6.2; 9.3; 
8.5; 8.3; 
7.4; 9.2; 
6.2; 7; 
4.6; 4.8; 
6.3; 8.25; 
6.8; 4.4; 
6.3; 6.45; 
5.8; 6.4; 
7.0; 6.2; 
7.0; 7.2; 
7.2; 8.15; 
7.7; 6.75; 
7.1; 8.5; 
7.0; 7.85; 
7.0; 7.4; 
8.8; 9.3; 
7.6; 8.7; 
8.7; 8.7; 
8.0; 7.5; 
8.3; 6.1; 
6.9; 7.8; 
7.7; 8.75; 
8.3; 8.7; 
7.3; 7.8; 
8.0; 7.5; 
6.8; 7.3; 
7.7; 6.5; 
6.9; 7.05; 
7.7; 8.4; 
8.5; 8.65; 
7.5; 7.5; 
8.3; 7.2; 
7.5; 8.4; 
6.9; 6.35; 
7.0; 6.95; 
7.2; 8.4; 
7.7; 7.3; 
5.8; 6.1; 
6.6; 7.9; 
8.5; 8.85; 
7.0; 7.6; 
6.2; 8.2; 
8.1; 6.35; 
6.2; 6.15; 
7.1; 7.15; 
7.0; 7.7; 
3.3; 7.9; 
7.0; 7.7; 
7.3; 7.3; 
6.3; 3.85; 
7.3; 7.75; 
8.5; 8.4; 
6.9; 5.7; 
6.9; 7.5; 
7.9; 5.5; 
7.3; 9.8; 
4.6; 7.0; 
7.5; 7.7; 
7.5; 6.4; 
8.2; 6.5; 
6.6; 6.85; 
7.4; 6.6; 
6.9; 6.65; 
7.2; 8.25; 
6.6; 7.9; 
7.0; 8.5; 
7.0; 7.3; 
8.1; 6.25; 
7.9; 8.5; 
7.7; 6.7; 
7.2; 8.85; 
8.3; 8.0; 
7.7; 7.4; 
8.1; 7.9; 
8.1; 7.6; 
7.9; 7.8; 
7.1; 8.2; 
7.7; 6.45; 
7.0; 7.55; 
8.1; 7.85; 
7.0; 7.2; 
7.0; 6.4; 
8.8; 8.2; 
7.4; 7.05; 
7.2; 6.9; 
8.5; 8.55; 
7.2; 7.35; 
7.7; 6.85; 
3.6; 7.1; 
8.5; 6.65; 
6.6; 7.4; 
5.5; 5.3; 
6.9; 7.25; 
8.8; 7.4; 
7.3; 6.2; 
8.5; 6.55; 
7.4; 8.3; 
7.0; 8.7; 
7.1; 8; 
7.1; 8.55; 
8.3; 8.3; 
7.4; 8.85; 
8.7; 6.5; 
7.3; 7.9; 
8.5; 8.6; 
8.5; 8.35; 
7.4; 6.9; 
7.0; 8.3; 
6.8; 5.8; 
7.9; 7.25; 
6.9; 6.15; 
8.0; 8.0; 
7.2; 7.45; 
7.5; 7.5; 
7.2; 7.65; 
8.8; 6.1; 
7.9; 6.2; 
6.2; 3.75; 
8.1; 7.35; 
8.5; 7.5; 
8.5; 7.7; 
7.1; 7.55; 
7.1; 7.75; 
8.7; 9.9; 
7.1; 8.3; 
8.8; 9.5; 
8.0; 7.5; 
6.4; 5.55; 
8.0; 8.8; 
7.0; 7.1; 
7.1; 9.6; 
5.8; 6.8; 
7.4; 8.2; 
7.0; 7.6; 
8.0; 8.2; 
8.0; 7.4; 
8.1; 6.5; 
8.3; 8.5; 
6.2; 6.9; 
8.1; 9.5; 
7.1; 6.1; 
5.0; 8.75; 
7.2; 8.2; 
7.3; 7.15; 
7.4; 6.85; 
7.5; 8.6; 
8.0; 5.6; 
8.5; 8.05; 
8.5; 8.85; 
5.5; 8.0; 
6.9; 8.35; 
7.7; 7.4; 
8.3; 9.25; 
8.5; 7.1; 
7.1; 9.95; 
6.9; 5.65; 
7.0; 8.9; 
7.0; 9.2; 
6.2; 7.3; 
6.4; 7.6; 
7.7; 8.3; 
6.4; 7.8; 
8.0; 6.8; 
7.0; 6.3; 
7.0; 7.9; 
7.1; 7.1; 
6.8; 8.5; 
6.6; 8.55; 
5.6; 5.3; 
7.0; 6.4; 
7.7; 8.9; 
3.6; 7.0; 
7.9; 8.3; 
7.0; 4.2; 
8.5; 9.95; 
8.3; 7.8; 
7.2; 7.2; 
7.0; 7.9; 
7.3; 7.65; 
8.8; 8.5; 
4.6; 6.4; 
8.3; 7.15; 
7.4; 6.2; 
8.5; 7.1; 
8.5; 7.2; 
7.0; 8.8; 
7.7; 9.1; 
7.0; 10.0; 
6.3; 8.85; 
7.1; 7.4; 
6.2; 6.1; 
8.1; 6.15; 
8.4; 8.2; 
8.4; 8.1; 
6.9; 7.25; 
6.9; 7.85; 
8.4; 6.4; 
7.7; 7; 
7.9; 6.9; 
7.2; 7.35; 
6.2; 8.05; 
6.2; 7.8; 
7.1; 8.4; 
6.8; 8.5; 
6.8; 8.3; 
7.2; 7.1; 
7.3; 5.75; 
7.4; 7.0; 
8.8; 8.9; 
6.9; 8.5; 
7.9; 9.05; 
7.0; 8.7; 
7.7; 8.4; 
6.2; 10; 
8.3; 8.7; 
8.2; 8.35; 
7.6; 8.25; 
7.0; 8.15; 
7.4; 7.7; 
5.0; 7.75; 
8.5; 7.9; 
8.5; 7.2; 
7.7; 7.4; 
6.2; 6.65; 
8.2; 6.45; 
6.6; 9.9; 
7.1; 8.3; 
7.2; 6.1; 
7.3; 6.9; 
7.3; 7.15; 
6.8; 7.0; 
8.5; 7.4; 
7.1; 7.5; 
7.0; 7.2; 
8.8; 6.8; 
7.3; 7.4; 
8.5; 8.15; 
6.2; 5.4; 
5.5; 4.7; 
8.2; 8.5; 
7.1; 8.0; 
7.2; 7; 
8.5; 8.25; 
6.6; 8.5; 
8.5; 6.9; 
7.3; 8.3; 
5.5; 5.8; 
6.2; 8.0; 
7.3; 8.65; 
7.9; 7.9; 
7.3; 4.7; 
8.3; 6.35; 
8.3; 8.2; 
8.5; 6.5; 
7.1; 7.4; 
8.4; 9.1; 
7.7; 8.3; 
6.6; 5.75; 
7.2; 8; 
6.2; 6.0; 
8.1; 8.3; 
7.0; 8.8; 
6.2; 7.95; 
7.4; 8.6; 
7.0; 5.8; 
8.0; 6.8; 
7.0; 7.8; 
7.5; 7.8; 
5.5; 5.5; 
4.6; 5.5; 
7.0; 7.1; 
7.0; 6.35; 
6.9; 8; 
8.7; 8.3; 
8.3; 7.5; 
6.2; 7.5; 
8.0; 6.4; 
7.0; 8.5; 
7.3; 8.35; 
4.6; 4.5; 
7.0; 7.4; 
7.0; 7.0; 
8.5; 7.7; 
7.3; 7.15; 
8.3; 7.9; 
8.8; 8.2; 
6.2; 6.75; 
7.7; 8.55; 
8.5; 7.85; 
8.0; 5.2; 
4.6; 6.0; 
7.2; 6.5; 
7.1; 8.45; 
7.9; 6.35; 
7.0; 9.0; 
8.8; 7.1; 
7.5; 5.0; 
8.0; 9.9; 
8.3; 8.4; 
7.7; 8.5; 
7.0; 6.15; 
6.2; 6.25; 
7.4; 8.3; 
7.0; 8.3; 
8.2; 8.55; 
8.3; 8.35; 
7.6; 5.4; 
6.4; 4.75; 
5.5; 4.5; 
6.4; 7; 
8.5; 9.5; 
6.4; 5.95; 
7.3; 7.8; 
8.5; 6.9; 
6.2; 7.45; 
8.2; 7.15; 
7.9; 6.65; 
6.3; 8; 
6.6; 7.4; 
5.5; 5.5; 
7.1; 7.25; 
8.1; 6; 
4.6; 8.0; 
7.9; 6.65; 
8.4; 8.4; 
6.8; 7.4; 
7.0; 4.4; 
7.3; 10.0; 
7.0; 7.6; 
7.4; 7.5; 
7.0; 7.6; 
7.5; 7.0; 
7.1; 9.05; 
7.7; 6.55; 
8.5; 8.15; 
8.0; 7.8; 
8.3; 8.95; 
7.0; 7.6; 
7.3; 6.65; 
6.9; 8.6; 
6.6; 6.75; 
7.7; 7.5; 
6.2; 6.9; 
6.9; 6.25; 
7.1; 7.4; 
6.6; 7; 
7.2; 9.15; 
7.2; 7.5; 
7.9; 8.3; 
8.5; 8.8; 
4.6; 4.5; 
7.9; 8; 
7.3; 9.5; 
8.0; 8.0; 
6.6; 6.75; 
6.3; 6.85; 
7.0; 7.7; 
7.5; 4.6; 
8.4; 9.5; 
7.0; 7.55; 
8.5; 9.0; 
7.1; 6.5; 
6.6; 6.75; 
7.1; 9.55; 
7.3; 8; 
6.9; 8.8; 
6.2; 7.9; 
8.8; 8.0; 
4.6; 4.8; 
8.2; 8.3; 
7.7; 7.8; 
6.6; 6.95; 
7.6; 8.65; 
6.8; 7.65; 
7.7; 6.7; 
3.6; 6.8; 
8.3; 7.85; 
8.5; 7.6; 
6.9; 6; 
5.6; 6.8; 
7.4; 8.9; 
7.5; 5.9; 
7.5; 4.9; 
8.8; 8.3; 
7.0; 9.2; 
7.0; 5.5; 
8.0; 7.9; 
3.6; 9.9; 
7.6; 7.45; 
6.4; 8.05; 
7.0; 7.7; 
7.1; 5.8; 
7.4; 6.1; 
7.0; 6.2; 
8.2; 7.4; 
8.1; 8.5; 
7.9; 7.5; 
7.0; 6.8; 
7.9; 8.15; 
7.9; 9.95; 
7.7; 8.2; 
6.9; 7.55; 
7.1; 8.3; 
5.6; 4.8; 
4.6; 6.1; 
6.9; 9.1; 
7.5; 8.3; 
8.3; 8.8; 
3.3; 8.3; 
7.7; 6.7; 
7.1; 8.15; 
7.3; 5.95; 
7.6; 6.4; 
7.1; 8.35; 
6.2; 9.8; 
6.9; 7.2; 
8.5; 6.75; 
8.2; 6.15; 
7.7; 8.55; 
3.6; 9.6; 
7.7; 6.75; 
7.9; 7.6; 
7.0; 7.7; 
